A,B_star
10,13.0
23,100.0
10,13.0
21,100.0
10,100.0
10,13.0
10,13.0
21,55.0
10,13.0
21,55.0
10,55.0
10,55.0
10,13.0
10,13.0
23,100.0
10,13.0
21,55.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
23,100.0
10,13.0
21,55.0
10,100.0
10,13.0
10,13.0
23,100.0
10,13.0
21,55.0
23,100.0
23,
10,13.0
23,100.0
10,13.0
23,100.0
21,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
23,
10,55.0
10,55.0
21,55.0
10,13.0
10,13.0
23,
23,100.0
10,13.0
23,100.0
21,55.0
23,100.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,100.0
10,13.0
23,100.0
10,13.0
23,100.0
10,13.0
23,100.0
21,55.0
23,100.0
23,100.0
10,13.0
21,100.0
23,100.0
10,13.0
23,100.0
21,55.0
23,55.0
10,13.0
10,13.0
10,55.0
21,100.0
23,100.0
21,55.0
21,55.0
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
10,100.0
23,100.0
23,55.0
21,55.0
10,100.0
10,100.0
21,55.0
10,13.0
23,13.0
10,13.0
10,13.0
21,55.0
10,13.0
10,13.0
23,100.0
21,55.0
10,13.0
10,55.0
10,13.0
21,55.0
23,100.0
10,55.0
10,13.0
10,13.0
23,100.0
21,13.0
23,100.0
23,100.0
21,13.0
10,13.0
10,13.0
10,55.0
10,13.0
21,55.0
10,13.0
10,13.0
10,55.0
21,55.0
10,13.0
23,
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,100.0
23,100.0
23,100.0
10,13.0
10,13.0
10,100.0
10,13.0
23,55.0
23,100.0
21,55.0
21,55.0
10,100.0
10,13.0
10,55.0
10,13.0
10,55.0
21,55.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
23,
21,55.0
10,100.0
21,55.0
23,100.0
21,55.0
21,55.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
23,
10,13.0
10,13.0
21,55.0
10,13.0
23,
10,55.0
23,55.0
10,13.0
10,13.0
10,55.0
10,13.0
10,13.0
21,55.0
10,55.0
10,13.0
10,55.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
21,55.0
23,100.0
23,13.0
10,13.0
23,13.0
10,13.0
21,13.0
23,100.0
10,13.0
10,13.0
21,100.0
21,55.0
10,100.0
21,55.0
10,13.0
21,55.0
10,13.0
10,55.0
10,13.0
23,100.0
21,55.0
10,13.0
23,100.0
10,13.0
10,13.0
23,
10,13.0
10,13.0
10,55.0
23,13.0
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
21,100.0
21,55.0
21,55.0
23,55.0
23,100.0
21,55.0
10,55.0
10,13.0
21,55.0
10,13.0
10,55.0
10,13.0
23,100.0
10,13.0
21,55.0
10,100.0
10,13.0
21,55.0
10,55.0
10,100.0
21,55.0
10,100.0
23,55.0
23,100.0
23,100.0
10,13.0
23,100.0
10,13.0
23,100.0
23,55.0
23,100.0
21,55.0
10,13.0
10,13.0
10,100.0
10,13.0
23,13.0
21,55.0
21,55.0
21,55.0
10,13.0
10,13.0
10,100.0
10,100.0
10,55.0
10,55.0
21,55.0
23,100.0
10,13.0
10,100.0
21,55.0
23,100.0
10,13.0
10,13.0
10,55.0
21,55.0
10,13.0
23,100.0
10,13.0
21,55.0
10,13.0
10,13.0
21,13.0
10,13.0
10,13.0
21,55.0
23,55.0
10,13.0
10,55.0
10,13.0
23,100.0
10,13.0
23,100.0
10,55.0
21,55.0
21,55.0
23,100.0
10,13.0
21,55.0
10,13.0
23,13.0
23,55.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
21,55.0
10,13.0
23,100.0
10,13.0
10,13.0
23,13.0
21,100.0
23,100.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,100.0
21,55.0
21,55.0
21,55.0
10,13.0
10,13.0
23,100.0
21,55.0
21,100.0
23,100.0
10,13.0
23,100.0
10,13.0
23,13.0
10,100.0
23,100.0
10,100.0
10,13.0
21,55.0
10,55.0
21,55.0
21,55.0
10,13.0
10,13.0
23,100.0
23,100.0
10,13.0
21,55.0
10,100.0
23,100.0
10,13.0
21,55.0
21,55.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
23,100.0
21,55.0
23,100.0
10,13.0
21,55.0
23,100.0
23,
10,13.0
23,100.0
23,100.0
10,13.0
21,55.0
21,55.0
23,100.0
23,100.0
21,55.0
10,55.0
21,55.0
21,55.0
10,13.0
23,55.0
10,100.0
10,13.0
10,13.0
21,55.0
23,100.0
23,100.0
10,13.0
10,55.0
10,13.0
21,13.0
23,
10,100.0
21,55.0
23,100.0
10,100.0
23,100.0
23,100.0
10,13.0
10,13.0
10,13.0
23,100.0
10,100.0
23,100.0
10,13.0
21,55.0
23,13.0
10,13.0
23,100.0
10,13.0
23,
10,100.0
10,13.0
21,55.0
21,55.0
10,13.0
10,13.0
10,13.0
23,100.0
21,55.0
10,13.0
23,100.0
23,100.0
10,100.0
23,100.0
21,55.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
23,100.0
10,100.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
23,55.0
10,13.0
23,100.0
23,13.0
23,
23,100.0
21,55.0
10,13.0
23,
10,13.0
21,55.0
23,100.0
21,55.0
10,100.0
10,100.0
23,100.0
10,13.0
23,100.0
10,13.0
23,55.0
10,13.0
10,13.0
21,55.0
10,13.0
10,55.0
23,13.0
23,100.0
23,13.0
21,55.0
10,13.0
21,55.0
10,13.0
23,100.0
23,100.0
23,13.0
23,
23,55.0
10,55.0
10,13.0
10,55.0
10,13.0
23,55.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
21,55.0
21,13.0
23,
10,13.0
21,55.0
21,55.0
23,
21,55.0
10,13.0
23,100.0
10,100.0
23,100.0
10,13.0
10,100.0
23,100.0
21,55.0
10,13.0
10,55.0
21,55.0
23,100.0
23,100.0
10,13.0
10,13.0
23,100.0
10,13.0
21,100.0
10,13.0
23,100.0
23,
23,100.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
23,100.0
21,55.0
23,100.0
21,55.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
10,13.0
23,
21,55.0
10,13.0
10,13.0
10,13.0
10,100.0
21,100.0
10,13.0
10,13.0
10,13.0
21,55.0
21,55.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
23,
21,55.0
10,13.0
23,100.0
23,100.0
23,
21,100.0
10,13.0
10,13.0
21,55.0
23,55.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
23,100.0
10,13.0
21,100.0
10,13.0
10,13.0
10,13.0
21,55.0
21,55.0
23,100.0
10,100.0
10,13.0
21,100.0
21,55.0
10,13.0
10,13.0
23,100.0
21,55.0
23,100.0
21,55.0
10,13.0
23,100.0
23,13.0
10,13.0
21,55.0
10,13.0
10,13.0
23,100.0
10,100.0
10,13.0
21,13.0
21,55.0
10,13.0
23,100.0
10,100.0
23,100.0
23,55.0
10,13.0
10,13.0
23,100.0
21,55.0
10,13.0
23,100.0
10,13.0
21,55.0
10,13.0
21,55.0
10,13.0
10,13.0
23,100.0
10,13.0
23,55.0
10,13.0
23,100.0
10,13.0
10,100.0
21,55.0
10,13.0
10,100.0
23,100.0
10,13.0
23,100.0
21,55.0
21,55.0
21,13.0
10,13.0
21,13.0
10,55.0
10,13.0
21,55.0
10,13.0
21,100.0
10,13.0
21,55.0
10,13.0
23,100.0
10,13.0
21,55.0
23,13.0
21,55.0
10,13.0
23,100.0
10,13.0
10,13.0
21,55.0
10,13.0
21,55.0
23,100.0
23,100.0
10,13.0
23,100.0
10,13.0
10,100.0
23,100.0
10,13.0
23,100.0
23,
10,13.0
21,100.0
10,55.0
23,13.0
23,55.0
10,100.0
23,100.0
10,13.0
10,13.0
23,55.0
23,100.0
10,13.0
10,13.0
10,55.0
23,100.0
23,
10,13.0
23,100.0
21,55.0
10,13.0
21,55.0
10,13.0
21,55.0
21,55.0
23,100.0
21,55.0
21,13.0
10,100.0
23,100.0
10,13.0
10,55.0
23,100.0
21,55.0
23,100.0
10,13.0
21,55.0
21,55.0
21,13.0
23,100.0
21,100.0
23,13.0
21,55.0
23,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
23,55.0
10,13.0
23,100.0
21,55.0
23,
10,55.0
23,100.0
10,13.0
10,13.0
10,13.0
23,100.0
10,100.0
23,100.0
21,55.0
21,55.0
10,55.0
23,100.0
23,100.0
10,13.0
21,13.0
23,100.0
10,13.0
23,100.0
10,13.0
10,55.0
21,55.0
10,13.0
10,13.0
21,55.0
23,100.0
21,55.0
23,100.0
23,100.0
10,55.0
10,100.0
23,100.0
23,100.0
21,55.0
10,13.0
23,13.0
10,100.0
10,13.0
23,100.0
23,100.0
10,13.0
10,13.0
23,100.0
21,55.0
23,100.0
23,55.0
10,13.0
10,13.0
10,13.0
21,55.0
21,55.0
10,13.0
10,13.0
23,55.0
10,13.0
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
23,100.0
10,13.0
23,100.0
10,13.0
10,13.0
21,55.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
23,100.0
10,13.0
23,
10,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
23,100.0
21,55.0
23,100.0
10,13.0
23,100.0
10,13.0
23,13.0
21,55.0
23,100.0
23,100.0
21,55.0
10,13.0
10,55.0
10,13.0
23,100.0
10,55.0
10,13.0
23,100.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
21,100.0
10,13.0
10,13.0
23,100.0
10,55.0
10,13.0
10,13.0
21,55.0
10,13.0
23,100.0
10,13.0
10,13.0
23,100.0
23,100.0
23,100.0
21,55.0
21,55.0
23,100.0
23,
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
23,100.0
10,13.0
21,55.0
23,100.0
10,13.0
23,100.0
10,13.0
21,55.0
23,13.0
10,13.0
21,55.0
10,13.0
23,100.0
23,100.0
23,100.0
23,100.0
21,55.0
21,55.0
23,55.0
21,100.0
21,13.0
10,55.0
23,100.0
23,100.0
23,100.0
23,
21,55.0
10,13.0
10,55.0
23,100.0
23,100.0
10,55.0
23,100.0
10,13.0
10,100.0
10,100.0
21,55.0
10,55.0
21,13.0
10,100.0
21,13.0
10,13.0
21,55.0
10,13.0
23,100.0
21,55.0
10,13.0
10,13.0
23,100.0
10,13.0
21,55.0
21,55.0
21,55.0
23,55.0
23,100.0
23,100.0
23,100.0
10,100.0
10,13.0
10,13.0
21,55.0
23,100.0
21,55.0
10,55.0
10,13.0
23,100.0
23,100.0
23,100.0
10,13.0
21,100.0
10,55.0
21,55.0
10,13.0
10,13.0
21,13.0
10,13.0
23,100.0
10,13.0
21,55.0
23,55.0
21,55.0
23,100.0
10,55.0
21,55.0
21,55.0
10,13.0
23,55.0
23,100.0
10,13.0
23,100.0
10,13.0
21,55.0
23,13.0
10,100.0
21,55.0
10,55.0
23,100.0
21,55.0
23,100.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
23,100.0
23,55.0
10,13.0
10,13.0
21,100.0
10,100.0
21,13.0
23,100.0
10,13.0
23,100.0
10,55.0
10,13.0
23,
23,100.0
21,55.0
23,100.0
23,100.0
23,100.0
23,100.0
10,100.0
21,55.0
10,55.0
10,13.0
21,55.0
23,100.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,
23,13.0
21,55.0
10,13.0
23,100.0
23,100.0
23,100.0
10,13.0
23,100.0
23,13.0
21,100.0
10,55.0
23,100.0
21,55.0
10,13.0
23,100.0
10,100.0
10,13.0
10,13.0
23,55.0
10,55.0
21,55.0
21,55.0
10,13.0
23,100.0
21,55.0
21,13.0
23,13.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
23,13.0
10,13.0
23,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
21,55.0
10,13.0
10,13.0
21,55.0
10,13.0
21,55.0
23,100.0
23,
10,13.0
21,55.0
21,55.0
21,55.0
23,100.0
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
23,
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
21,100.0
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
23,55.0
21,55.0
10,13.0
21,55.0
23,
23,100.0
21,55.0
23,100.0
10,13.0
10,13.0
10,55.0
23,100.0
21,55.0
10,13.0
23,100.0
23,100.0
10,13.0
23,100.0
23,13.0
10,55.0
21,13.0
10,13.0
10,13.0
21,100.0
10,13.0
23,100.0
23,100.0
10,100.0
23,100.0
21,55.0
10,13.0
23,100.0
10,13.0
10,13.0
21,55.0
23,13.0
23,100.0
23,100.0
10,55.0
10,13.0
23,13.0
10,13.0
10,13.0
21,55.0
10,13.0
10,100.0
10,55.0
10,13.0
10,13.0
10,55.0
23,100.0
23,13.0
23,55.0
21,55.0
10,13.0
23,55.0
10,13.0
23,100.0
10,55.0
23,100.0
23,100.0
23,100.0
10,13.0
10,13.0
23,100.0
21,55.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
10,13.0
21,55.0
21,55.0
10,55.0
21,55.0
10,13.0
10,100.0
21,55.0
10,13.0
21,55.0
23,55.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
21,55.0
10,13.0
10,13.0
21,55.0
21,55.0
23,55.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
23,100.0
23,100.0
10,13.0
21,13.0
10,13.0
23,100.0
10,100.0
23,100.0
21,55.0
10,13.0
23,100.0
10,13.0
10,13.0
10,100.0
10,100.0
21,55.0
10,13.0
10,13.0
23,
10,13.0
21,55.0
10,100.0
23,55.0
10,13.0
23,100.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
23,
10,13.0
10,13.0
21,55.0
23,100.0
10,13.0
21,55.0
10,13.0
23,
23,
10,100.0
10,13.0
23,100.0
10,13.0
10,55.0
10,13.0
10,13.0
10,55.0
10,100.0
10,13.0
21,100.0
10,13.0
10,13.0
10,13.0
21,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
23,
21,55.0
23,13.0
10,55.0
10,13.0
21,55.0
10,100.0
10,100.0
21,55.0
21,55.0
10,13.0
21,100.0
21,55.0
23,100.0
10,13.0
10,13.0
10,13.0
21,55.0
21,13.0
10,13.0
23,
23,100.0
23,13.0
10,13.0
23,100.0
10,55.0
10,13.0
23,
10,100.0
10,13.0
10,13.0
23,13.0
23,13.0
23,
10,13.0
23,100.0
21,55.0
23,100.0
10,13.0
10,13.0
21,55.0
23,100.0
10,13.0
10,13.0
21,55.0
23,100.0
23,100.0
23,100.0
23,100.0
10,100.0
10,13.0
10,13.0
21,55.0
23,100.0
21,100.0
23,100.0
10,13.0
10,13.0
10,13.0
23,55.0
23,100.0
10,55.0
10,13.0
21,13.0
10,13.0
23,100.0
10,13.0
10,100.0
10,55.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
21,55.0
21,55.0
10,13.0
23,55.0
10,13.0
23,55.0
10,13.0
10,13.0
23,100.0
23,100.0
10,13.0
21,55.0
10,13.0
10,13.0
10,100.0
10,13.0
10,13.0
21,55.0
10,13.0
10,13.0
10,55.0
10,13.0
10,13.0
21,55.0
10,55.0
10,13.0
21,100.0
21,55.0
23,13.0
10,13.0
23,55.0
23,55.0
10,13.0
10,55.0
23,100.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,13.0
21,55.0
10,13.0
23,100.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
21,55.0
21,55.0
23,
23,100.0
23,100.0
10,100.0
10,100.0
21,13.0
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
23,100.0
23,55.0
10,100.0
21,55.0
10,13.0
21,55.0
23,100.0
23,100.0
21,100.0
23,
10,13.0
21,55.0
10,13.0
21,55.0
23,55.0
10,13.0
21,55.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
23,100.0
10,13.0
23,100.0
21,55.0
21,55.0
21,55.0
23,100.0
23,100.0
23,100.0
10,13.0
21,55.0
10,13.0
10,13.0
21,100.0
10,13.0
10,13.0
23,100.0
21,13.0
21,55.0
21,55.0
10,13.0
23,55.0
10,13.0
21,55.0
10,13.0
21,55.0
10,55.0
23,13.0
23,13.0
10,13.0
10,55.0
10,13.0
10,13.0
21,100.0
23,100.0
10,13.0
10,13.0
21,13.0
10,13.0
21,55.0
10,100.0
10,55.0
10,55.0
10,13.0
10,13.0
23,55.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
10,13.0
21,55.0
10,13.0
21,55.0
10,13.0
21,55.0
23,100.0
23,100.0
23,100.0
21,55.0
23,13.0
10,13.0
10,13.0
23,100.0
21,55.0
23,100.0
21,55.0
23,100.0
23,100.0
21,55.0
10,13.0
10,100.0
23,100.0
10,100.0
23,100.0
10,100.0
23,100.0
10,13.0
10,13.0
21,100.0
21,55.0
21,55.0
10,55.0
23,
10,13.0
10,13.0
23,
21,55.0
10,13.0
10,100.0
10,13.0
23,100.0
23,55.0
21,55.0
10,13.0
23,100.0
10,13.0
10,100.0
10,13.0
21,100.0
10,13.0
10,100.0
21,55.0
21,55.0
23,100.0
21,55.0
23,100.0
10,13.0
10,13.0
23,100.0
10,13.0
21,55.0
21,55.0
10,13.0
10,55.0
10,13.0
10,55.0
23,100.0
21,55.0
21,55.0
10,13.0
10,100.0
21,55.0
10,13.0
23,100.0
10,13.0
10,13.0
23,100.0
10,100.0
23,100.0
10,55.0
21,55.0
10,13.0
10,13.0
23,
10,13.0
10,13.0
10,13.0
10,100.0
10,100.0
10,13.0
10,13.0
10,100.0
23,100.0
21,55.0
10,13.0
10,13.0
23,100.0
23,100.0
21,55.0
10,13.0
21,55.0
10,13.0
23,100.0
10,100.0
23,
10,13.0
10,13.0
10,100.0
10,13.0
10,13.0
23,100.0
23,100.0
10,13.0
10,55.0
21,13.0
10,13.0
21,55.0
10,13.0
23,
21,13.0
21,55.0
23,13.0
10,13.0
23,100.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
23,100.0
23,
10,55.0
21,55.0
10,55.0
23,55.0
23,100.0
23,
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,100.0
10,55.0
23,100.0
10,13.0
23,100.0
10,13.0
23,100.0
10,13.0
10,13.0
21,55.0
23,13.0
10,55.0
10,13.0
10,100.0
10,13.0
10,13.0
21,55.0
23,55.0
10,100.0
21,55.0
10,13.0
10,13.0
23,
21,55.0
23,
10,13.0
10,13.0
23,13.0
21,55.0
10,13.0
10,13.0
10,13.0
23,
10,13.0
23,
23,100.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
23,
10,13.0
23,100.0
23,100.0
10,13.0
21,55.0
21,100.0
23,100.0
10,13.0
23,100.0
21,55.0
10,13.0
21,55.0
23,100.0
10,13.0
10,13.0
23,100.0
23,55.0
10,13.0
23,100.0
10,13.0
10,13.0
10,100.0
10,55.0
10,100.0
10,13.0
21,55.0
10,13.0
23,55.0
23,100.0
10,13.0
10,13.0
10,55.0
23,13.0
10,100.0
23,13.0
10,13.0
23,100.0
10,13.0
10,55.0
10,13.0
21,55.0
10,13.0
23,100.0
23,100.0
23,100.0
23,55.0
10,13.0
23,100.0
23,
21,55.0
23,55.0
21,55.0
23,100.0
10,55.0
10,13.0
23,100.0
10,13.0
21,55.0
10,13.0
23,100.0
10,13.0
23,55.0
23,100.0
21,55.0
10,13.0
10,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
21,55.0
10,13.0
23,100.0
10,13.0
21,55.0
23,100.0
10,100.0
21,55.0
10,100.0
21,13.0
10,13.0
10,13.0
23,100.0
10,13.0
23,100.0
10,100.0
10,100.0
10,13.0
23,
10,55.0
21,100.0
10,13.0
10,13.0
10,13.0
21,55.0
10,55.0
10,13.0
10,13.0
23,100.0
21,55.0
10,13.0
10,13.0
23,100.0
23,
21,55.0
10,13.0
10,13.0
21,55.0
10,13.0
21,55.0
23,100.0
10,55.0
21,55.0
10,13.0
21,55.0
23,100.0
23,55.0
23,55.0
21,55.0
10,13.0
21,55.0
10,13.0
23,100.0
10,13.0
21,55.0
21,55.0
10,13.0
23,13.0
23,100.0
23,13.0
23,100.0
10,13.0
23,13.0
21,55.0
10,13.0
10,55.0
10,55.0
10,13.0
10,13.0
10,13.0
23,100.0
23,100.0
23,55.0
21,55.0
21,13.0
23,
21,55.0
10,13.0
10,13.0
10,13.0
23,100.0
23,
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
23,100.0
23,100.0
23,100.0
10,100.0
23,100.0
23,100.0
10,13.0
10,55.0
10,55.0
10,13.0
10,100.0
10,13.0
10,13.0
10,100.0
10,13.0
10,13.0
10,100.0
21,13.0
23,100.0
21,55.0
10,13.0
23,
21,55.0
10,13.0
10,13.0
21,55.0
23,100.0
10,100.0
10,13.0
10,13.0
10,13.0
23,13.0
23,100.0
21,55.0
10,13.0
10,55.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
21,55.0
23,100.0
10,13.0
23,100.0
10,13.0
21,55.0
10,13.0
21,55.0
21,55.0
10,13.0
10,100.0
10,13.0
21,100.0
10,13.0
23,13.0
10,13.0
10,55.0
10,13.0
10,13.0
10,13.0
10,13.0
23,13.0
23,100.0
10,13.0
10,100.0
21,55.0
23,
23,100.0
21,55.0
21,55.0
10,13.0
23,100.0
10,55.0
21,55.0
21,55.0
23,100.0
10,13.0
21,55.0
23,100.0
10,55.0
10,13.0
10,13.0
23,
23,
21,13.0
23,100.0
10,55.0
23,100.0
10,13.0
10,13.0
10,55.0
10,100.0
21,55.0
23,55.0
21,55.0
10,55.0
10,100.0
21,55.0
10,13.0
10,13.0
10,13.0
23,
23,100.0
21,55.0
10,55.0
10,13.0
23,100.0
21,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,100.0
21,55.0
10,13.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
21,55.0
23,
10,13.0
21,55.0
10,13.0
23,100.0
10,100.0
21,55.0
23,13.0
23,13.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
21,55.0
23,100.0
10,13.0
23,
23,100.0
23,100.0
23,100.0
21,55.0
21,13.0
10,13.0
10,100.0
21,55.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
10,100.0
21,55.0
10,55.0
10,100.0
21,55.0
10,100.0
10,13.0
23,55.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
23,13.0
10,13.0
23,13.0
10,13.0
23,100.0
10,13.0
10,13.0
21,55.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
21,100.0
10,13.0
10,13.0
21,55.0
23,100.0
23,100.0
10,13.0
10,13.0
23,100.0
23,100.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
21,55.0
21,55.0
10,13.0
23,100.0
23,
23,100.0
10,13.0
21,13.0
23,100.0
23,
23,100.0
23,100.0
10,100.0
23,100.0
21,100.0
21,55.0
21,13.0
23,100.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
23,100.0
10,55.0
21,55.0
10,13.0
21,55.0
21,55.0
23,100.0
10,100.0
10,55.0
10,100.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
23,13.0
10,13.0
21,55.0
10,13.0
10,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,55.0
10,55.0
23,100.0
10,13.0
23,13.0
10,13.0
23,100.0
23,100.0
10,13.0
21,55.0
10,55.0
10,13.0
10,13.0
21,55.0
10,13.0
10,13.0
21,55.0
23,100.0
10,13.0
23,100.0
10,100.0
23,
10,13.0
21,55.0
10,13.0
21,55.0
23,
10,13.0
10,13.0
10,13.0
21,55.0
23,
23,100.0
10,13.0
10,100.0
10,13.0
10,13.0
10,13.0
21,55.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
10,13.0
23,100.0
23,100.0
23,55.0
10,13.0
10,13.0
21,55.0
21,55.0
10,13.0
10,13.0
21,55.0
21,55.0
10,55.0
10,13.0
23,100.0
10,13.0
21,55.0
23,100.0
23,55.0
23,100.0
23,100.0
21,55.0
10,13.0
10,13.0
21,55.0
21,55.0
23,100.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
10,100.0
10,13.0
21,55.0
23,100.0
10,13.0
10,13.0
21,13.0
23,100.0
10,13.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
10,13.0
23,100.0
21,55.0
10,13.0
10,100.0
10,100.0
23,100.0
23,
10,13.0
21,55.0
23,
23,100.0
23,13.0
10,13.0
23,100.0
23,13.0
21,100.0
10,55.0
10,13.0
23,100.0
21,55.0
10,13.0
10,13.0
23,100.0
10,13.0
23,100.0
10,13.0
23,100.0
21,55.0
23,100.0
10,13.0
10,13.0
23,13.0
10,13.0
21,55.0
23,100.0
10,13.0
10,13.0
23,100.0
21,55.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
23,100.0
10,13.0
23,
10,13.0
10,100.0
10,13.0
21,55.0
10,13.0
21,55.0
23,100.0
23,100.0
10,13.0
10,13.0
21,55.0
23,55.0
23,100.0
23,100.0
10,13.0
21,55.0
21,55.0
21,55.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
23,100.0
10,13.0
21,55.0
10,13.0
10,13.0
23,55.0
10,100.0
10,13.0
21,55.0
23,100.0
23,100.0
23,100.0
21,55.0
23,13.0
23,55.0
23,100.0
23,100.0
21,13.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
10,55.0
23,100.0
10,55.0
21,55.0
21,55.0
23,100.0
21,55.0
21,55.0
23,55.0
10,13.0
10,13.0
10,13.0
10,13.0
21,55.0
10,55.0
10,13.0
23,100.0
23,100.0
23,100.0
23,100.0
10,13.0
23,100.0
10,13.0
21,55.0
10,13.0
23,100.0
23,100.0
10,55.0
21,55.0
10,13.0
21,55.0
10,13.0
21,55.0
21,55.0
10,13.0
23,100.0
10,13.0
21,55.0
21,55.0
23,100.0
10,55.0
10,13.0
10,13.0
10,13.0
10,13.0
23,100.0
23,100.0
23,13.0
10,55.0
21,55.0
10,13.0
21,55.0
23,100.0
21,55.0
21,55.0
23,100.0
23,100.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
21,55.0
23,100.0
10,13.0
21,55.0
23,100.0
23,100.0
10,13.0
23,100.0
23,100.0
10,13.0
10,13.0
23,13.0
23,100.0
10,55.0
21,55.0
10,13.0
10,100.0
21,55.0
23,100.0
10,100.0
10,100.0
10,13.0
