block_id,A,B,C,D,probability
3588,45,3,75,10,1.0
3589,31,555,88,50,1.0
3590,31,74,75,150,1.0
3591,31,145,75,50,1.0
3592,45,3,120,88,1.0
3593,31,145,24,88,1.0
3594,2,3,24,88,0.0
3594,2,3,75,88,0.2
3594,2,3,88,88,0.0
3594,2,3,120,88,0.8
3595,45,555,88,88,1.0
3596,31,3,88,88,0.4000000000000001
3596,31,74,88,88,0.0
3596,31,145,88,88,0.0
3596,31,555,88,88,0.6
3597,31,145,24,50,1.0
3598,31,555,75,50,1.0
3599,2,3,24,88,0.0
3599,2,3,75,88,0.2
3599,2,3,88,88,0.0
3599,2,3,120,88,0.8
3600,2,3,24,150,1.0
3601,31,3,24,150,1.0
3602,31,3,24,10,0.0
3602,31,3,24,50,0.13333333333333336
3602,31,3,24,88,0.0
3602,31,3,24,150,0.2666666666666667
3602,31,74,24,10,0.0
3602,31,74,24,50,0.0
3602,31,74,24,88,0.0
3602,31,74,24,150,0.0
3602,31,145,24,10,0.0
3602,31,145,24,50,0.0
3602,31,145,24,88,0.0
3602,31,145,24,150,0.0
3602,31,555,24,10,0.0
3602,31,555,24,50,0.19999999999999996
3602,31,555,24,88,0.0
3602,31,555,24,150,0.3999999999999999
3603,31,145,24,150,1.0
3604,2,145,75,88,1.0
3605,45,145,24,10,0.0
3605,45,145,24,50,0.3333333333333333
3605,45,145,24,88,0.0
3605,45,145,24,150,0.6666666666666666
3606,45,3,24,50,0.0
3606,45,3,75,50,0.5999999999999999
3606,45,3,88,50,0.0
3606,45,3,120,50,0.4
3607,31,555,88,88,1.0
3608,31,145,24,150,1.0
3609,2,3,75,88,1.0
3610,2,555,120,88,1.0
3611,31,74,75,10,1.0
3612,2,3,88,88,1.0
3613,2,3,75,150,1.0
3614,2,3,75,10,1.0
3615,45,145,75,50,1.0
3616,31,74,75,10,1.0
3617,31,145,75,50,1.0
3618,31,145,24,88,1.0
3619,31,3,24,150,0.0
3619,31,3,75,150,0.5
3619,31,3,88,150,0.0
3619,31,3,120,150,0.5000000000000001
3620,2,74,120,150,1.0
3621,31,74,88,50,1.0
3622,31,74,24,150,1.0
3623,2,145,120,88,1.0
3624,31,555,88,88,1.0
3625,2,74,88,10,1.0
3626,31,145,24,88,1.0
3627,45,555,75,10,1.0
3628,31,555,88,50,1.0
3629,31,3,88,150,1.0
3630,2,555,88,88,1.0
3631,31,74,24,150,1.0
3632,31,74,88,88,1.0
3633,2,3,120,88,1.0
3634,31,3,88,10,1.0
3635,31,555,24,150,1.0
3636,31,74,75,50,1.0
3637,2,3,24,150,1.0
3638,2,74,120,50,1.0
3639,45,3,88,88,1.0
3640,45,74,75,88,1.0
3641,31,3,120,88,1.0
3642,2,3,88,10,0.6
3642,2,74,88,10,0.0
3642,2,145,88,10,0.0
3642,2,555,88,10,0.4000000000000001
3643,45,3,75,50,1.0
3644,2,555,75,150,1.0
3645,31,145,120,88,1.0
3646,45,145,24,88,1.0
3647,31,555,75,10,1.0
3648,45,3,75,88,1.0
3649,45,145,88,88,1.0
3650,31,74,75,150,1.0
3651,31,3,88,88,1.0
3652,31,145,88,150,1.0
3653,2,3,88,10,1.0
3654,31,555,75,50,1.0
3655,2,145,75,50,1.0
3656,31,74,75,10,1.0
3657,31,555,24,10,1.0
3658,45,3,88,88,1.0
3659,31,555,24,150,1.0
3660,45,3,120,88,1.0
3661,2,3,120,88,0.6
3661,2,74,120,88,0.0
3661,2,145,120,88,0.0
3661,2,555,120,88,0.4000000000000001
3662,45,145,88,10,1.0
3663,31,74,88,88,1.0
3664,45,145,75,10,1.0
3665,31,555,24,88,1.0
3666,31,145,24,150,1.0
3667,2,555,88,10,1.0
3668,2,555,120,150,1.0
3669,2,3,120,88,0.6
3669,2,74,120,88,0.0
3669,2,145,120,88,0.0
3669,2,555,120,88,0.4000000000000001
3670,31,145,75,10,1.0
3671,31,145,24,10,1.0
3672,2,145,88,88,1.0
3673,2,555,75,10,1.0
3674,2,3,120,150,1.0
3675,45,555,120,150,1.0
3676,31,3,75,10,1.0
3677,31,555,24,150,1.0
3678,31,145,75,10,0.0
3678,31,145,75,50,0.75
3678,31,145,75,88,0.0
3678,31,145,75,150,0.25000000000000006
3679,45,3,24,88,1.0
3680,31,3,88,88,1.0
3681,2,145,88,88,1.0
3682,2,145,120,150,1.0
3683,2,145,75,50,1.0
3684,2,74,120,50,1.0
3685,2,145,24,88,0.0
3685,2,145,75,88,0.2
3685,2,145,88,88,0.0
3685,2,145,120,88,0.8
3686,45,3,88,88,1.0
3687,45,3,120,88,1.0
3688,2,74,120,88,1.0
3689,31,3,88,88,1.0
3690,31,74,24,150,1.0
3691,45,3,120,50,1.0
3692,2,3,24,150,1.0
3693,31,145,120,10,1.0
3694,2,3,120,88,1.0
3695,31,555,75,10,1.0
3696,2,3,120,88,1.0
3697,2,3,120,150,1.0
3698,2,555,88,50,1.0
3699,45,145,88,150,1.0
3700,31,555,75,88,1.0
3701,45,145,88,88,1.0
3702,2,3,120,50,1.0
3703,31,74,120,50,1.0
3704,2,3,75,10,0.6
3704,2,74,75,10,0.0
3704,2,145,75,10,0.0
3704,2,555,75,10,0.4000000000000001
3705,45,3,24,50,1.0
3706,2,3,88,10,0.6
3706,2,74,88,10,0.0
3706,2,145,88,10,0.0
3706,2,555,88,10,0.4000000000000001
3707,2,145,88,10,1.0
3708,2,74,75,50,1.0
3709,45,3,24,88,1.0
3710,2,74,88,10,0.0
3710,2,74,88,50,0.5
3710,2,74,88,88,0.0
3710,2,74,88,150,0.5
3711,2,3,75,88,1.0
3712,31,3,24,10,0.0
3712,31,3,24,50,0.13333333333333336
3712,31,3,24,88,0.0
3712,31,3,24,150,0.2666666666666667
3712,31,74,24,10,0.0
3712,31,74,24,50,0.0
3712,31,74,24,88,0.0
3712,31,74,24,150,0.0
3712,31,145,24,10,0.0
3712,31,145,24,50,0.0
3712,31,145,24,88,0.0
3712,31,145,24,150,0.0
3712,31,555,24,10,0.0
3712,31,555,24,50,0.19999999999999996
3712,31,555,24,88,0.0
3712,31,555,24,150,0.3999999999999999
3713,31,3,88,50,1.0
3714,45,145,75,10,1.0
3715,31,3,24,50,0.0
3715,31,3,75,50,0.8181818181818181
3715,31,3,88,50,0.0
3715,31,3,120,50,0.18181818181818188
3716,45,145,88,88,1.0
3717,45,3,120,150,1.0
3718,31,555,120,88,1.0
3719,2,145,120,88,1.0
3720,2,145,24,150,0.0
3720,2,145,75,150,0.14285714285714288
3720,2,145,88,150,0.0
3720,2,145,120,150,0.8571428571428571
3721,31,145,24,88,0.0
3721,31,145,75,88,0.5999999999999999
3721,31,145,88,88,0.0
3721,31,145,120,88,0.4
3722,31,3,88,10,1.0
3723,2,555,24,150,1.0
3724,31,74,75,50,1.0
3725,31,3,24,88,1.0
3726,31,3,24,88,1.0
3727,45,145,88,88,1.0
3728,45,145,88,50,1.0
3729,2,145,88,88,1.0
3730,31,145,24,150,1.0
3731,31,74,24,10,1.0
3732,31,74,88,150,1.0
3733,2,3,24,10,0.0
3733,2,3,75,10,0.6666666666666666
3733,2,3,88,10,0.0
3733,2,3,120,10,0.3333333333333333
3734,31,145,24,150,1.0
3735,31,3,120,10,1.0
3736,31,3,24,88,1.0
3737,2,74,120,10,1.0
3738,31,555,75,10,1.0
3739,2,74,120,50,1.0
3740,45,145,88,10,1.0
3741,45,145,88,88,1.0
3742,45,3,88,50,1.0
3743,31,145,24,88,1.0
3744,2,555,24,150,1.0
3745,45,3,120,50,1.0
3746,45,3,88,150,0.8
3746,45,74,88,150,0.0
3746,45,145,88,150,0.0
3746,45,555,88,150,0.2
3747,31,555,75,10,1.0
3748,45,3,75,50,1.0
3749,31,555,24,150,1.0
3750,31,74,75,88,1.0
3751,2,3,120,88,1.0
3752,2,145,120,150,1.0
3753,45,74,75,150,1.0
3754,31,145,24,50,0.0
3754,31,145,75,50,0.8181818181818181
3754,31,145,88,50,0.0
3754,31,145,120,50,0.18181818181818188
3755,31,3,75,10,0.4000000000000001
3755,31,74,75,10,0.0
3755,31,145,75,10,0.0
3755,31,555,75,10,0.6
3756,2,74,88,150,1.0
3757,2,145,120,10,1.0
3758,31,74,75,50,1.0
3759,31,555,75,10,1.0
3760,2,145,88,50,1.0
3761,2,145,120,88,1.0
3762,31,555,24,150,1.0
3763,2,555,88,50,1.0
3764,31,555,24,88,1.0
3765,45,145,88,150,1.0
3766,31,555,75,88,1.0
3767,2,145,120,150,1.0
3768,2,145,24,88,0.0
3768,2,145,75,88,0.2
3768,2,145,88,88,0.0
3768,2,145,120,88,0.8
3769,31,145,75,50,1.0
3770,31,555,24,88,0.0
3770,31,555,75,88,0.5999999999999999
3770,31,555,88,88,0.0
3770,31,555,120,88,0.4
3771,45,3,24,10,0.8
3771,45,74,24,10,0.0
3771,45,145,24,10,0.0
3771,45,555,24,10,0.2
3772,45,3,24,10,0.8
3772,45,74,24,10,0.0
3772,45,145,24,10,0.0
3772,45,555,24,10,0.2
3773,2,555,120,150,1.0
3774,45,145,24,10,1.0
3775,31,3,75,10,0.0
3775,31,3,75,50,0.30000000000000004
3775,31,3,75,88,0.0
3775,31,3,75,150,0.10000000000000005
3775,31,74,75,10,0.0
3775,31,74,75,50,0.0
3775,31,74,75,88,0.0
3775,31,74,75,150,0.0
3775,31,145,75,10,0.0
3775,31,145,75,50,0.0
3775,31,145,75,88,0.0
3775,31,145,75,150,0.0
3775,31,555,75,10,0.0
3775,31,555,75,50,0.44999999999999996
3775,31,555,75,88,0.0
3775,31,555,75,150,0.15000000000000002
3776,31,3,75,10,1.0
3777,2,145,120,88,1.0
3778,2,145,88,88,1.0
3779,2,74,24,10,0.0
3779,2,74,75,10,0.6666666666666666
3779,2,74,88,10,0.0
3779,2,74,120,10,0.3333333333333333
3780,31,555,24,150,1.0
3781,31,555,75,50,1.0
3782,31,145,88,150,1.0
3783,2,3,75,10,1.0
3784,31,74,24,150,1.0
3785,31,3,24,50,0.4000000000000001
3785,31,74,24,50,0.0
3785,31,145,24,50,0.0
3785,31,555,24,50,0.6
3786,2,145,120,50,1.0
3787,2,74,88,50,1.0
3788,2,555,88,10,0.0
3788,2,555,88,50,0.5
3788,2,555,88,88,0.0
3788,2,555,88,150,0.5
3789,45,145,120,50,1.0
3790,31,145,75,50,1.0
3791,2,74,120,150,1.0
3792,31,145,24,88,1.0
3793,2,74,24,50,1.0
3794,31,555,75,10,1.0
3795,2,3,75,88,1.0
3796,2,3,75,88,0.6
3796,2,74,75,88,0.0
3796,2,145,75,88,0.0
3796,2,555,75,88,0.4000000000000001
3797,45,3,88,50,1.0
3798,2,145,24,88,0.0
3798,2,145,75,88,0.2
3798,2,145,88,88,0.0
3798,2,145,120,88,0.8
3799,31,145,120,50,1.0
3800,45,3,24,150,0.8
3800,45,74,24,150,0.0
3800,45,145,24,150,0.0
3800,45,555,24,150,0.2
3801,2,555,120,10,1.0
3802,45,3,88,88,1.0
3803,2,74,75,10,1.0
3804,45,74,120,10,1.0
3805,45,3,24,88,0.0
3805,45,3,75,88,0.3333333333333333
3805,45,3,88,88,0.0
3805,45,3,120,88,0.6666666666666666
3806,45,3,24,88,0.0
3806,45,3,75,88,0.3333333333333333
3806,45,3,88,88,0.0
3806,45,3,120,88,0.6666666666666666
3807,2,74,120,10,1.0
3808,31,555,24,50,1.0
3809,31,74,75,10,1.0
3810,2,3,24,88,0.0
3810,2,74,24,88,0.0
3810,2,145,24,88,0.0
3810,2,555,24,88,0.0
3810,2,3,75,88,0.12
3810,2,74,75,88,0.0
3810,2,145,75,88,0.0
3810,2,555,75,88,0.08000000000000002
3810,2,3,88,88,0.0
3810,2,74,88,88,0.0
3810,2,145,88,88,0.0
3810,2,555,88,88,0.0
3810,2,3,120,88,0.48
3810,2,74,120,88,0.0
3810,2,145,120,88,0.0
3810,2,555,120,88,0.32000000000000006
3811,2,555,120,88,1.0
3812,2,145,75,10,1.0
3813,2,3,75,88,1.0
3814,31,555,120,88,1.0
3815,2,74,88,88,1.0
3816,2,3,75,10,0.0
3816,2,3,75,50,0.75
3816,2,3,75,88,0.0
3816,2,3,75,150,0.25000000000000006
3817,31,74,24,150,1.0
3818,2,145,88,150,1.0
3819,31,74,120,88,1.0
3820,45,3,24,10,0.0
3820,45,3,24,50,0.3333333333333333
3820,45,3,24,88,0.0
3820,45,3,24,150,0.6666666666666666
3821,2,145,75,10,1.0
3822,2,3,75,50,1.0
3823,45,145,75,50,1.0
3824,31,555,75,50,1.0
3825,2,74,88,10,0.0
3825,2,74,88,50,0.5
3825,2,74,88,88,0.0
3825,2,74,88,150,0.5
3826,2,3,75,88,1.0
3827,31,145,75,10,1.0
3828,2,145,24,88,0.0
3828,2,145,75,88,0.2
3828,2,145,88,88,0.0
3828,2,145,120,88,0.8
3829,31,74,24,150,1.0
3830,2,145,75,10,1.0
3831,2,74,88,50,1.0
3832,2,3,88,10,1.0
3833,2,3,75,150,1.0
3834,2,3,88,10,1.0
3835,31,74,75,10,1.0
3836,45,555,24,10,1.0
3837,31,555,24,150,1.0
3838,31,145,75,10,1.0
3839,2,145,75,10,1.0
3840,2,555,24,150,1.0
3841,31,145,75,10,1.0
3842,31,74,24,150,1.0
3843,2,3,88,50,0.6
3843,2,74,88,50,0.0
3843,2,145,88,50,0.0
3843,2,555,88,50,0.4000000000000001
3844,31,555,88,10,1.0
3845,31,74,24,150,1.0
3846,45,3,75,88,1.0
3847,31,145,24,88,1.0
3848,2,74,88,150,1.0
3849,45,3,24,150,1.0
3850,31,145,75,88,1.0
3851,31,555,75,88,1.0
3852,45,145,120,88,1.0
3853,31,74,24,88,1.0
3854,31,74,75,88,1.0
3855,45,145,24,150,1.0
3856,31,145,24,150,1.0
3857,45,3,24,88,1.0
3858,2,3,88,150,1.0
3859,31,74,24,88,0.0
3859,31,74,75,88,0.5999999999999999
3859,31,74,88,88,0.0
3859,31,74,120,88,0.4
3860,31,74,24,10,0.0
3860,31,74,24,50,0.3333333333333333
3860,31,74,24,88,0.0
3860,31,74,24,150,0.6666666666666666
3861,2,3,120,150,0.6
3861,2,74,120,150,0.0
3861,2,145,120,150,0.0
3861,2,555,120,150,0.4000000000000001
3862,31,3,120,150,0.4000000000000001
3862,31,74,120,150,0.0
3862,31,145,120,150,0.0
3862,31,555,120,150,0.6
3863,31,555,88,150,1.0
3864,2,145,88,10,1.0
3865,45,145,88,10,1.0
3866,2,74,24,50,1.0
3867,45,145,88,10,1.0
3868,2,74,75,50,1.0
3869,31,74,24,150,1.0
3870,31,74,75,88,1.0
3871,2,145,24,88,0.0
3871,2,145,75,88,0.2
3871,2,145,88,88,0.0
3871,2,145,120,88,0.8
3872,2,145,120,88,1.0
3873,31,145,24,150,1.0
3874,45,3,88,88,1.0
3875,2,145,75,10,0.0
3875,2,145,75,50,0.75
3875,2,145,75,88,0.0
3875,2,145,75,150,0.25000000000000006
3876,31,74,88,50,1.0
3877,2,145,120,88,1.0
3878,2,3,75,50,1.0
3879,45,145,75,10,1.0
3880,45,145,24,150,1.0
3881,31,555,75,150,1.0
3882,2,145,75,88,1.0
3883,45,3,24,10,1.0
3884,45,555,75,50,1.0
3885,31,145,24,150,1.0
3886,2,145,75,88,1.0
3887,45,145,75,50,1.0
3888,45,3,88,10,1.0
3889,2,74,88,50,1.0
3890,31,555,88,88,1.0
3891,2,555,75,10,1.0
3892,31,74,24,88,1.0
3893,2,145,88,10,1.0
3894,2,74,75,150,1.0
3895,45,145,120,150,1.0
3896,45,3,120,50,1.0
3897,31,555,24,50,1.0
3898,31,3,24,50,1.0
3899,31,74,24,88,1.0
3900,45,145,120,50,1.0
3901,45,74,120,150,1.0
3902,2,3,120,88,0.6
3902,2,74,120,88,0.0
3902,2,145,120,88,0.0
3902,2,555,120,88,0.4000000000000001
3903,2,3,120,150,1.0
3904,45,3,75,88,1.0
3905,2,74,75,10,1.0
3906,31,555,75,10,1.0
3907,31,74,120,150,1.0
3908,2,74,75,10,1.0
3909,2,555,88,88,1.0
3910,2,555,88,50,1.0
3911,45,145,88,50,1.0
3912,45,145,24,88,1.0
3913,2,145,120,150,1.0
3914,31,3,75,10,1.0
3915,2,145,120,50,1.0
3916,31,555,88,10,1.0
3917,2,555,75,150,1.0
3918,2,555,24,10,0.0
3918,2,555,24,50,0.3333333333333333
3918,2,555,24,88,0.0
3918,2,555,24,150,0.6666666666666666
3919,31,555,24,10,0.0
3919,31,555,24,50,0.3333333333333333
3919,31,555,24,88,0.0
3919,31,555,24,150,0.6666666666666666
3920,2,145,88,10,1.0
3921,2,3,88,10,1.0
3922,31,74,88,50,1.0
3923,31,74,24,150,1.0
3924,2,145,120,88,1.0
3925,45,3,88,10,1.0
3926,31,74,24,88,1.0
3927,45,3,88,50,1.0
3928,2,74,120,150,1.0
3929,2,74,88,88,1.0
3930,2,3,75,88,1.0
3931,45,3,88,10,1.0
3932,31,555,88,50,1.0
3933,2,145,120,88,1.0
3934,31,3,24,88,0.0
3934,31,74,24,88,0.0
3934,31,145,24,88,0.0
3934,31,555,24,88,0.0
3934,31,3,75,88,0.24
3934,31,74,75,88,0.0
3934,31,145,75,88,0.0
3934,31,555,75,88,0.3599999999999999
3934,31,3,88,88,0.0
3934,31,74,88,88,0.0
3934,31,145,88,88,0.0
3934,31,555,88,88,0.0
3934,31,3,120,88,0.16000000000000003
3934,31,74,120,88,0.0
3934,31,145,120,88,0.0
3934,31,555,120,88,0.24
3935,45,145,75,50,1.0
3936,31,74,24,150,1.0
3937,2,3,88,10,1.0
3938,31,74,24,150,1.0
3939,2,145,88,50,1.0
3940,31,3,120,150,0.4000000000000001
3940,31,74,120,150,0.0
3940,31,145,120,150,0.0
3940,31,555,120,150,0.6
3941,31,555,24,150,1.0
3942,2,145,120,50,1.0
3943,31,3,75,10,1.0
3944,31,145,24,88,1.0
3945,2,3,88,88,1.0
3946,2,74,120,10,1.0
3947,2,145,24,150,1.0
3948,2,145,88,88,1.0
3949,31,145,24,10,1.0
3950,31,145,24,88,1.0
3951,45,3,88,10,1.0
3952,2,74,120,10,1.0
3953,2,145,120,10,0.0
3953,2,145,120,50,0.4000000000000001
3953,2,145,120,88,0.0
3953,2,145,120,150,0.6
3954,2,3,75,10,1.0
3955,31,74,75,150,1.0
3956,31,145,24,88,1.0
3957,2,555,120,150,1.0
3958,45,555,120,10,1.0
3959,2,74,88,88,1.0
3960,31,3,24,88,1.0
3961,2,555,88,50,1.0
3962,31,145,24,88,1.0
3963,45,74,88,150,1.0
3964,2,3,88,88,1.0
3965,45,145,88,88,1.0
3966,2,145,88,150,1.0
3967,31,555,24,50,1.0
3968,31,74,75,10,1.0
3969,31,3,75,50,0.4000000000000001
3969,31,74,75,50,0.0
3969,31,145,75,50,0.0
3969,31,555,75,50,0.6
3970,45,145,88,50,1.0
3971,31,555,75,10,1.0
3972,2,74,120,88,1.0
3973,31,555,88,150,1.0
3974,2,145,88,10,1.0
3975,45,555,88,88,1.0
3976,31,555,24,10,1.0
3977,2,555,120,50,1.0
3978,2,74,24,88,0.0
3978,2,74,75,88,0.2
3978,2,74,88,88,0.0
3978,2,74,120,88,0.8
3979,2,555,88,150,1.0
3980,45,74,88,88,1.0
3981,31,3,24,50,1.0
3982,2,3,120,88,1.0
3983,45,555,88,88,1.0
3984,2,145,120,10,0.0
3984,2,145,120,50,0.4000000000000001
3984,2,145,120,88,0.0
3984,2,145,120,150,0.6
3985,45,74,88,88,1.0
3986,31,74,24,150,1.0
3987,31,3,24,150,1.0
3988,31,555,75,50,1.0
3989,31,145,75,88,1.0
3990,31,74,75,10,1.0
3991,31,555,24,10,0.0
3991,31,555,24,50,0.3333333333333333
3991,31,555,24,88,0.0
3991,31,555,24,150,0.6666666666666666
3992,31,555,24,88,1.0
3993,31,555,75,50,1.0
3994,45,555,88,50,1.0
3995,2,3,75,88,1.0
3996,2,555,88,50,1.0
3997,45,555,24,88,1.0
3998,2,3,75,10,1.0
3999,2,74,75,50,1.0
4000,2,3,120,150,1.0
4001,2,145,88,150,1.0
4002,31,74,88,150,1.0
4003,45,145,24,150,1.0
4004,31,145,88,150,1.0
4005,31,3,24,88,0.4000000000000001
4005,31,74,24,88,0.0
4005,31,145,24,88,0.0
4005,31,555,24,88,0.6
4006,31,74,24,88,1.0
4007,31,555,88,150,1.0
4008,2,74,88,10,1.0
4009,31,555,120,88,1.0
4010,2,145,120,88,1.0
4011,2,74,24,88,1.0
4012,31,555,24,10,1.0
4013,2,3,24,150,0.6
4013,2,74,24,150,0.0
4013,2,145,24,150,0.0
4013,2,555,24,150,0.4000000000000001
4014,31,555,75,10,1.0
4015,45,3,88,88,1.0
4016,31,74,24,150,1.0
4017,45,74,120,88,1.0
4018,45,145,75,50,1.0
4019,45,145,88,150,1.0
4020,2,3,75,88,0.6
4020,2,74,75,88,0.0
4020,2,145,75,88,0.0
4020,2,555,75,88,0.4000000000000001
4021,45,145,24,150,0.0
4021,45,145,75,150,0.25000000000000006
4021,45,145,88,150,0.0
4021,45,145,120,150,0.75
4022,31,3,24,50,0.4000000000000001
4022,31,74,24,50,0.0
4022,31,145,24,50,0.0
4022,31,555,24,50,0.6
4023,31,555,24,88,1.0
4024,2,145,120,88,1.0
4025,2,555,120,150,1.0
4026,2,145,24,88,0.0
4026,2,145,75,88,0.2
4026,2,145,88,88,0.0
4026,2,145,120,88,0.8
4027,31,74,24,150,1.0
4028,45,3,24,150,1.0
4029,45,74,88,88,1.0
4030,45,145,88,88,1.0
4031,31,74,24,10,0.0
4031,31,74,24,50,0.3333333333333333
4031,31,74,24,88,0.0
4031,31,74,24,150,0.6666666666666666
4032,45,145,88,88,1.0
4033,2,3,75,88,1.0
4034,31,145,88,10,0.0
4034,31,145,88,50,0.5
4034,31,145,88,88,0.0
4034,31,145,88,150,0.5
4035,2,3,75,50,1.0
4036,2,3,88,50,1.0
4037,31,145,24,88,1.0
4038,31,74,75,10,0.0
4038,31,74,75,50,0.75
4038,31,74,75,88,0.0
4038,31,74,75,150,0.25000000000000006
4039,2,145,88,88,1.0
4040,2,74,88,88,1.0
4041,31,74,24,10,1.0
4042,45,145,75,88,1.0
4043,2,74,120,150,1.0
4044,45,145,88,10,1.0
4045,2,555,75,10,1.0
4046,31,74,24,50,1.0
4047,45,3,88,88,1.0
4048,31,3,75,50,1.0
4049,31,74,24,88,1.0
4050,31,555,120,88,1.0
4051,31,555,24,50,1.0
4052,31,74,24,50,1.0
4053,31,555,88,50,1.0
4054,45,74,75,10,1.0
4055,45,3,24,50,1.0
4056,45,3,24,10,0.0
4056,45,3,24,50,0.3333333333333333
4056,45,3,24,88,0.0
4056,45,3,24,150,0.6666666666666666
4057,2,145,24,50,1.0
4058,45,3,88,88,1.0
4059,31,555,24,150,1.0
4060,45,74,75,50,1.0
4061,2,74,75,50,1.0
4062,31,3,88,10,0.0
4062,31,3,88,50,0.20000000000000004
4062,31,3,88,88,0.0
4062,31,3,88,150,0.20000000000000004
4062,31,74,88,10,0.0
4062,31,74,88,50,0.0
4062,31,74,88,88,0.0
4062,31,74,88,150,0.0
4062,31,145,88,10,0.0
4062,31,145,88,50,0.0
4062,31,145,88,88,0.0
4062,31,145,88,150,0.0
4062,31,555,88,10,0.0
4062,31,555,88,50,0.29999999999999993
4062,31,555,88,88,0.0
4062,31,555,88,150,0.29999999999999993
4063,31,555,75,50,1.0
4064,31,74,88,50,1.0
4065,31,3,24,150,1.0
4066,2,145,120,150,1.0
4067,2,74,120,88,1.0
4068,2,74,88,50,1.0
4069,2,3,24,88,0.0
4069,2,3,75,88,0.2
4069,2,3,88,88,0.0
4069,2,3,120,88,0.8
4070,2,555,120,150,1.0
4071,2,3,88,10,1.0
4072,2,145,88,10,1.0
4073,31,3,24,150,0.4000000000000001
4073,31,74,24,150,0.0
4073,31,145,24,150,0.0
4073,31,555,24,150,0.6
4074,31,74,88,50,1.0
4075,2,74,120,88,1.0
4076,2,3,88,150,1.0
4077,2,74,24,150,1.0
4078,45,145,88,50,1.0
4079,2,145,88,10,1.0
4080,2,145,24,10,0.0
4080,2,145,24,50,0.0
4080,2,145,24,88,0.0
4080,2,145,24,150,0.0
4080,2,145,75,10,0.0
4080,2,145,75,50,0.21428571428571427
4080,2,145,75,88,0.0
4080,2,145,75,150,0.07142857142857145
4080,2,145,88,10,0.0
4080,2,145,88,50,0.0
4080,2,145,88,88,0.0
4080,2,145,88,150,0.0
4080,2,145,120,10,0.0
4080,2,145,120,50,0.2857142857142858
4080,2,145,120,88,0.0
4080,2,145,120,150,0.42857142857142855
4081,2,74,75,10,1.0
4082,2,145,24,88,1.0
4083,2,74,24,150,0.0
4083,2,74,75,150,0.14285714285714288
4083,2,74,88,150,0.0
4083,2,74,120,150,0.8571428571428571
4084,31,3,120,150,0.4000000000000001
4084,31,74,120,150,0.0
4084,31,145,120,150,0.0
4084,31,555,120,150,0.6
4085,31,74,75,50,1.0
4086,31,74,75,10,1.0
4087,31,145,120,50,1.0
4088,31,3,88,50,0.4000000000000001
4088,31,74,88,50,0.0
4088,31,145,88,50,0.0
4088,31,555,88,50,0.6
4089,2,145,120,88,1.0
4090,2,3,88,50,1.0
4091,31,3,75,10,1.0
4092,31,74,24,10,1.0
4093,45,3,75,10,1.0
4094,2,145,88,88,1.0
4095,2,74,24,50,1.0
4096,45,3,24,50,1.0
4097,2,3,88,88,1.0
4098,2,145,120,150,1.0
4099,2,74,88,88,1.0
4100,45,145,24,50,1.0
4101,2,555,88,50,1.0
4102,45,145,75,50,1.0
4103,2,3,88,88,0.6
4103,2,74,88,88,0.0
4103,2,145,88,88,0.0
4103,2,555,88,88,0.4000000000000001
4104,31,74,120,88,1.0
4105,2,555,120,150,1.0
4106,2,3,88,50,1.0
4107,31,555,24,50,1.0
4108,31,145,120,88,1.0
4109,31,145,88,50,1.0
4110,31,3,24,88,0.0
4110,31,74,24,88,0.0
4110,31,145,24,88,0.0
4110,31,555,24,88,0.0
4110,31,3,75,88,0.24000000000000005
4110,31,74,75,88,0.0
4110,31,145,75,88,0.0
4110,31,555,75,88,0.36
4110,31,3,88,88,0.0
4110,31,74,88,88,0.0
4110,31,145,88,88,0.0
4110,31,555,88,88,0.0
4110,31,3,120,88,0.16000000000000006
4110,31,74,120,88,0.0
4110,31,145,120,88,0.0
4110,31,555,120,88,0.24000000000000005
4111,31,3,24,88,1.0
4112,2,3,88,10,0.0
4112,2,3,88,50,0.5
4112,2,3,88,88,0.0
4112,2,3,88,150,0.5
4113,2,555,88,88,1.0
4114,45,145,24,10,0.0
4114,45,145,24,50,0.3333333333333333
4114,45,145,24,88,0.0
4114,45,145,24,150,0.6666666666666666
4115,31,3,88,88,1.0
4116,31,145,24,150,1.0
4117,2,3,120,150,0.6
4117,2,74,120,150,0.0
4117,2,145,120,150,0.0
4117,2,555,120,150,0.4000000000000001
4118,31,74,75,10,1.0
4119,2,74,120,50,1.0
4120,31,74,24,50,1.0
4121,31,145,24,150,1.0
4122,31,555,75,10,1.0
4123,45,3,120,50,1.0
4124,45,3,120,150,1.0
4125,2,145,75,10,1.0
4126,31,74,88,50,1.0
4127,2,555,120,150,1.0
4128,2,3,88,150,1.0
4129,45,145,88,10,1.0
4130,31,145,24,88,1.0
4131,2,74,120,88,1.0
4132,31,3,24,150,1.0
4133,31,555,75,88,1.0
4134,45,145,88,88,1.0
4135,2,555,88,150,1.0
4136,45,3,120,88,1.0
4137,2,3,75,10,0.0
4137,2,3,75,50,0.75
4137,2,3,75,88,0.0
4137,2,3,75,150,0.25000000000000006
4138,45,74,75,88,1.0
4139,2,145,75,88,1.0
4140,2,145,75,10,1.0
4141,31,145,75,88,1.0
4142,31,555,24,10,1.0
4143,31,3,24,50,1.0
4144,31,145,24,150,1.0
4145,45,145,24,10,0.0
4145,45,145,75,10,0.8
4145,45,145,88,10,0.0
