block_id,A,B,C,D,probability
3038,31,555,24,10,0.6
3039,2,3,75,50,1.0
3040,2,145,24,150,1.0
3041,31,555,75,88,1.0
3042,2,555,88,150,1.0
3043,2,3,75,10,1.0
3044,31,3,24,50,1.0
3045,2,3,88,50,1.0
3046,2,145,88,150,1.0
3047,2,145,88,150,1.0
3048,45,3,120,88,0.8
3048,45,74,120,88,0.0
3048,45,145,120,88,0.0
3048,45,555,120,88,0.2
3049,2,145,24,150,1.0
3050,2,3,24,150,1.0
3051,31,74,120,150,1.0
3052,31,3,24,10,1.0
3053,31,555,75,50,1.0
3054,31,145,24,88,1.0
3055,2,555,120,150,1.0
3056,2,555,88,50,1.0
3057,31,3,24,88,1.0
3058,31,555,24,88,0.0
3058,31,555,75,88,0.5999999999999999
3058,31,555,88,88,0.0
3058,31,555,120,88,0.4
3059,31,74,120,150,1.0
3060,31,74,88,88,1.0
3061,31,145,88,88,1.0
3062,2,74,88,150,1.0
3063,31,3,24,88,1.0
3064,45,3,75,10,1.0
3065,2,3,24,50,0.6
3065,2,74,24,50,0.0
3065,2,145,24,50,0.0
3065,2,555,24,50,0.4000000000000001
3066,2,145,88,10,1.0
3067,31,555,75,88,1.0
3068,2,555,88,10,1.0
3069,31,3,88,88,1.0
3070,31,555,75,10,1.0
3071,2,3,120,88,1.0
3072,45,3,75,150,0.8
3072,45,74,75,150,0.0
3072,45,145,75,150,0.0
3072,45,555,75,150,0.2
3073,31,145,88,50,1.0
3074,31,74,24,150,1.0
3075,45,3,88,150,1.0
3076,31,555,24,50,1.0
3077,31,74,88,150,1.0
3078,2,74,75,150,1.0
3079,31,74,120,150,1.0
3080,31,555,24,10,1.0
3081,2,3,88,88,1.0
3082,2,555,88,88,1.0
3083,45,145,88,150,1.0
3084,2,3,88,10,1.0
3085,2,145,120,88,1.0
3086,31,555,24,88,1.0
3087,2,74,88,150,1.0
3088,31,555,75,88,1.0
3089,31,74,88,88,1.0
3090,45,145,75,88,1.0
3091,2,145,120,150,1.0
3092,31,555,24,50,1.0
3093,31,3,24,150,1.0
3094,31,74,24,150,0.0
3094,31,74,75,150,0.5
3094,31,74,88,150,0.0
3094,31,74,120,150,0.5000000000000001
3095,2,3,120,88,1.0
3096,31,555,88,150,1.0
3097,2,74,120,50,1.0
3098,31,555,88,88,1.0
3099,31,3,75,88,1.0
3100,31,3,75,10,0.0
3100,31,3,75,50,0.30000000000000004
3100,31,3,75,88,0.0
3100,31,3,75,150,0.10000000000000005
3100,31,74,75,10,0.0
3100,31,74,75,50,0.0
3100,31,74,75,88,0.0
3100,31,74,75,150,0.0
3100,31,145,75,10,0.0
3100,31,145,75,50,0.0
3100,31,145,75,88,0.0
3100,31,145,75,150,0.0
3100,31,555,75,10,0.0
3100,31,555,75,50,0.44999999999999996
3100,31,555,75,88,0.0
3100,31,555,75,150,0.15000000000000002
3101,31,3,88,50,1.0
3102,45,74,120,88,1.0
3103,2,3,88,88,1.0
3104,31,3,88,88,0.4000000000000001
3104,31,74,88,88,0.0
3104,31,145,88,88,0.0
3104,31,555,88,88,0.6
3105,2,3,75,150,1.0
3106,2,555,120,50,1.0
3107,2,145,120,88,1.0
3108,31,74,75,50,1.0
3109,31,3,24,50,1.0
3110,31,145,24,88,1.0
3111,2,3,88,88,1.0
3112,31,555,88,150,1.0
3113,45,145,88,150,1.0
3114,31,3,75,50,1.0
3115,31,555,75,88,1.0
3116,31,74,24,10,1.0
3117,2,145,24,10,0.0
3117,2,145,75,10,0.6666666666666666
3117,2,145,88,10,0.0
3117,2,145,120,10,0.3333333333333333
3118,2,145,88,10,1.0
3119,31,74,24,88,1.0
3120,2,3,75,10,1.0
3121,31,3,24,50,1.0
3122,2,3,120,88,1.0
3123,2,555,75,88,1.0
3124,2,3,120,88,0.6
3124,2,74,120,88,0.0
3124,2,145,120,88,0.0
3124,2,555,120,88,0.4000000000000001
3125,45,145,88,10,1.0
3126,31,145,24,50,1.0
3127,2,145,120,88,1.0
3128,31,555,120,50,1.0
3129,2,74,24,50,1.0
3130,45,74,24,88,1.0
3131,2,145,88,10,1.0
3132,31,74,88,10,1.0
3133,2,3,88,88,1.0
3134,31,555,24,150,1.0
3135,31,74,75,10,1.0
3136,2,145,75,50,1.0
3137,2,145,75,10,1.0
3138,31,74,24,88,1.0
3139,31,555,24,10,1.0
3140,31,74,24,88,1.0
3141,2,3,24,150,1.0
3142,2,74,120,150,1.0
3143,31,74,75,50,1.0
3144,31,74,75,150,1.0
3145,45,3,88,88,1.0
3146,31,74,24,150,1.0
3147,45,145,24,150,1.0
3148,31,555,120,88,1.0
3149,2,74,120,88,1.0
3150,2,74,88,88,1.0
3151,2,74,75,50,1.0
3152,45,74,75,50,1.0
3153,31,3,75,50,1.0
3154,2,74,75,88,1.0
3155,31,74,88,88,1.0
3156,31,555,75,88,1.0
3157,45,145,120,150,1.0
3158,45,145,24,88,1.0
3159,2,3,75,88,1.0
3160,31,74,88,88,1.0
3161,2,3,88,150,1.0
3162,31,555,24,10,1.0
3163,2,555,75,88,1.0
3164,31,74,88,10,1.0
3165,2,74,24,10,1.0
3166,31,3,24,150,1.0
3167,2,145,24,88,1.0
3168,2,145,120,88,1.0
3169,31,74,75,88,1.0
3170,31,555,24,150,0.0
3170,31,555,75,150,0.5
3170,31,555,88,150,0.0
3170,31,555,120,150,0.5000000000000001
3171,2,145,88,10,0.0
3171,2,145,88,50,0.5
3171,2,145,88,88,0.0
3171,2,145,88,150,0.5
3172,2,555,120,50,1.0
3173,45,145,24,150,0.0
3173,45,145,75,150,0.25000000000000006
3173,45,145,88,150,0.0
3173,45,145,120,150,0.75
3174,2,74,75,88,1.0
3175,31,555,24,10,0.0
3175,31,555,24,50,0.3333333333333333
3175,31,555,24,88,0.0
3175,31,555,24,150,0.6666666666666666
3176,45,3,75,10,1.0
3177,31,3,75,10,1.0
3178,2,555,120,88,1.0
3179,2,3,120,150,1.0
3180,2,3,88,10,0.6
3180,2,74,88,10,0.0
3180,2,145,88,10,0.0
3180,2,555,88,10,0.4000000000000001
3181,31,3,75,50,1.0
3182,31,3,24,150,1.0
3183,2,3,120,88,1.0
3184,31,3,24,10,0.4000000000000001
3184,31,74,24,10,0.0
3184,31,145,24,10,0.0
3184,31,555,24,10,0.6
3185,31,145,24,10,1.0
3186,2,3,75,10,1.0
3187,31,555,24,50,1.0
3188,31,555,88,150,1.0
3189,2,3,120,10,0.0
3189,2,3,120,50,0.23999999999999996
3189,2,3,120,88,0.0
3189,2,3,120,150,0.35999999999999993
3189,2,74,120,10,0.0
3189,2,74,120,50,0.0
3189,2,74,120,88,0.0
3189,2,74,120,150,0.0
3189,2,145,120,10,0.0
3189,2,145,120,50,0.0
3189,2,145,120,88,0.0
3189,2,145,120,150,0.0
3189,2,555,120,10,0.0
3189,2,555,120,50,0.16000000000000003
3189,2,555,120,88,0.0
3189,2,555,120,150,0.23999999999999996
3190,31,74,24,88,1.0
3191,31,145,24,88,1.0
3192,31,74,24,88,1.0
3193,31,145,75,88,1.0
3194,31,74,88,150,1.0
3195,2,145,24,10,0.0
3195,2,145,24,50,0.3333333333333333
3195,2,145,24,88,0.0
3195,2,145,24,150,0.6666666666666666
3196,31,555,75,10,1.0
3197,31,145,24,50,1.0
3198,2,145,24,10,0.0
3198,2,145,75,10,0.6666666666666666
3198,2,145,88,10,0.0
3198,2,145,120,10,0.3333333333333333
3199,2,145,88,50,1.0
3200,31,3,75,88,1.0
3201,2,3,88,10,0.6
3201,2,74,88,10,0.0
3201,2,145,88,10,0.0
3201,2,555,88,10,0.4000000000000001
3202,31,145,75,10,1.0
3203,31,3,24,10,0.0
3203,31,3,75,10,0.923076923076923
3203,31,3,88,10,0.0
3203,31,3,120,10,0.07692307692307693
3204,31,3,75,10,0.4000000000000001
3204,31,74,75,10,0.0
3204,31,145,75,10,0.0
3204,31,555,75,10,0.6
3205,2,3,75,10,1.0
3206,2,555,24,88,0.0
3206,2,555,75,88,0.2
3206,2,555,88,88,0.0
3206,2,555,120,88,0.8
3207,2,555,120,10,1.0
3208,2,555,75,10,1.0
3209,31,3,88,150,0.4000000000000001
3209,31,74,88,150,0.0
3209,31,145,88,150,0.0
3209,31,555,88,150,0.6
3210,31,74,24,50,1.0
3211,45,74,120,50,1.0
3212,45,3,75,88,1.0
3213,2,145,24,150,1.0
3214,2,3,75,88,1.0
3215,2,3,75,10,1.0
3216,31,145,75,150,1.0
3217,2,74,120,150,1.0
3218,2,145,88,150,1.0
3219,31,555,24,150,1.0
3220,2,555,120,88,1.0
3221,2,3,120,88,1.0
3222,2,74,24,88,0.0
3222,2,74,75,88,0.2
3222,2,74,88,88,0.0
3222,2,74,120,88,0.8
3223,2,74,120,88,1.0
3224,2,145,24,50,1.0
3225,45,3,120,150,1.0
3226,2,555,88,88,1.0
3227,2,145,120,10,0.0
3227,2,145,120,50,0.4000000000000001
3227,2,145,120,88,0.0
3227,2,145,120,150,0.6
3228,2,555,120,10,0.0
3228,2,555,120,50,0.4000000000000001
3228,2,555,120,88,0.0
3228,2,555,120,150,0.6
3229,2,555,24,10,0.0
3229,2,555,24,50,0.0
3229,2,555,24,88,0.0
3229,2,555,24,150,0.0
3229,2,555,75,10,0.0
3229,2,555,75,50,0.21428571428571427
3229,2,555,75,88,0.0
3229,2,555,75,150,0.07142857142857145
3229,2,555,88,10,0.0
3229,2,555,88,50,0.0
3229,2,555,88,88,0.0
3229,2,555,88,150,0.0
3229,2,555,120,10,0.0
3229,2,555,120,50,0.2857142857142858
3229,2,555,120,88,0.0
3229,2,555,120,150,0.42857142857142855
3230,2,555,120,10,1.0
3231,31,3,120,88,1.0
3232,2,555,24,150,1.0
3233,2,145,75,10,1.0
3234,31,74,24,10,0.0
3234,31,74,75,10,0.923076923076923
3234,31,74,88,10,0.0
3234,31,74,120,10,0.07692307692307693
3235,31,74,24,10,0.0
3235,31,74,24,50,0.3333333333333333
3235,31,74,24,88,0.0
3235,31,74,24,150,0.6666666666666666
3236,45,145,75,88,1.0
3237,2,145,24,150,1.0
3238,31,555,75,50,1.0
3239,2,74,88,10,1.0
3240,45,555,24,88,1.0
3241,2,555,88,10,1.0
3242,31,3,120,88,1.0
3243,31,3,24,50,1.0
3244,45,3,120,88,1.0
3245,2,74,88,50,1.0
3246,2,74,120,150,1.0
3247,31,145,75,50,1.0
3248,31,74,88,10,1.0
3249,31,555,88,88,1.0
3250,31,555,75,50,1.0
3251,2,555,75,50,1.0
3252,45,74,120,10,0.0
3252,45,74,120,50,0.4000000000000001
3252,45,74,120,88,0.0
3252,45,74,120,150,0.6
3253,31,3,120,88,1.0
3254,2,3,88,10,1.0
3255,45,3,75,50,1.0
3256,45,555,88,88,1.0
3257,2,145,75,10,1.0
3258,2,3,88,50,1.0
3259,45,555,24,88,0.0
3259,45,555,75,88,0.3333333333333333
3259,45,555,88,88,0.0
3259,45,555,120,88,0.6666666666666666
3260,31,555,75,10,1.0
3261,45,3,120,150,1.0
3262,2,3,88,50,1.0
3263,2,74,75,88,1.0
3264,45,145,88,88,1.0
3265,31,3,24,50,1.0
3266,45,3,88,10,0.8
3266,45,74,88,10,0.0
3266,45,145,88,10,0.0
3266,45,555,88,10,0.2
3267,31,3,88,10,1.0
3268,2,555,88,88,1.0
3269,31,3,88,88,1.0
3270,31,74,24,150,1.0
3271,31,555,24,88,1.0
3272,31,555,88,10,0.0
3272,31,555,88,50,0.5
3272,31,555,88,88,0.0
3272,31,555,88,150,0.5
3273,2,555,120,88,1.0
3274,2,74,24,88,1.0
3275,2,3,120,10,1.0
3276,31,555,24,150,1.0
3277,2,145,88,88,1.0
3278,2,74,75,10,1.0
3279,31,74,120,88,1.0
3280,31,3,88,88,1.0
3281,2,145,24,10,0.0
3281,2,145,75,10,0.6666666666666666
3281,2,145,88,10,0.0
3281,2,145,120,10,0.3333333333333333
3282,45,3,24,150,1.0
3283,31,3,88,88,1.0
3284,31,3,24,150,0.4000000000000001
3284,31,74,24,150,0.0
3284,31,145,24,150,0.0
3284,31,555,24,150,0.6
3285,31,145,24,150,1.0
3286,2,145,120,88,1.0
3287,45,145,75,150,1.0
3288,45,145,24,150,1.0
3289,31,74,24,150,1.0
3290,31,145,24,150,1.0
3291,31,555,120,50,1.0
3292,2,145,88,150,1.0
3293,45,3,24,150,1.0
3294,2,74,120,150,1.0
3295,2,145,24,150,1.0
3296,2,145,120,150,1.0
3297,31,145,88,150,1.0
3298,31,3,24,50,1.0
3299,31,3,24,10,0.0
3299,31,3,24,50,0.3333333333333333
3299,31,3,24,88,0.0
3299,31,3,24,150,0.6666666666666666
3300,2,74,24,150,1.0
3301,2,3,88,50,1.0
3302,2,145,24,150,1.0
3303,45,3,88,50,1.0
3304,31,3,120,50,1.0
3305,2,74,88,10,1.0
3306,2,3,75,10,0.6
3306,2,74,75,10,0.0
3306,2,145,75,10,0.0
3306,2,555,75,10,0.4000000000000001
3307,2,145,75,88,1.0
3308,31,74,24,150,1.0
3309,31,555,24,88,1.0
3310,2,145,120,50,1.0
3311,45,3,75,10,1.0
3312,45,3,24,150,1.0
3313,2,555,120,10,1.0
3314,45,145,88,50,1.0
3315,31,555,24,88,1.0
3316,45,145,24,10,0.0
3316,45,145,75,10,0.8
3316,45,145,88,10,0.0
3316,45,145,120,10,0.2
3317,45,3,88,88,1.0
3318,45,145,88,88,1.0
3319,45,3,120,88,1.0
3320,31,145,24,50,1.0
3321,31,3,75,10,1.0
3322,2,74,24,88,1.0
3323,31,74,24,10,1.0
3324,45,145,24,10,0.0
3324,45,145,24,50,0.3333333333333333
3324,45,145,24,88,0.0
3324,45,145,24,150,0.6666666666666666
3325,2,145,24,50,1.0
3326,2,555,120,50,1.0
3327,2,3,75,10,1.0
3328,31,74,75,10,1.0
3329,45,3,24,50,1.0
3330,2,555,88,50,1.0
3331,2,145,120,88,1.0
3332,45,3,88,88,0.8
3332,45,74,88,88,0.0
3332,45,145,88,88,0.0
3332,45,555,88,88,0.2
3333,45,3,120,10,0.8
3333,45,74,120,10,0.0
3333,45,145,120,10,0.0
3333,45,555,120,10,0.2
3334,2,74,24,10,0.0
3334,2,74,75,10,0.6666666666666666
3334,2,74,88,10,0.0
3334,2,74,120,10,0.3333333333333333
3335,45,145,75,50,1.0
3336,2,74,88,10,1.0
3337,2,145,120,88,1.0
3338,2,145,75,50,1.0
3339,31,555,24,88,1.0
3340,45,145,75,10,1.0
3341,2,145,75,88,1.0
3342,31,3,88,88,1.0
3343,45,3,24,50,1.0
3344,31,74,75,10,1.0
3345,31,3,75,50,1.0
3346,2,3,24,88,0.0
3346,2,3,75,88,0.2
3346,2,3,88,88,0.0
3346,2,3,120,88,0.8
3347,2,3,88,50,1.0
3348,45,555,120,10,1.0
3349,31,3,88,88,1.0
3350,2,555,120,150,1.0
3351,2,3,88,88,1.0
3352,2,3,88,88,1.0
3353,31,74,75,10,1.0
3354,31,145,24,88,1.0
3355,45,555,75,50,1.0
3356,45,3,88,50,1.0
3357,2,145,24,50,1.0
3358,31,74,75,88,1.0
3359,31,555,75,10,1.0
3360,2,3,120,150,1.0
3361,45,3,88,10,0.8
3361,45,74,88,10,0.0
3361,45,145,88,10,0.0
3361,45,555,88,10,0.2
3362,2,555,88,10,1.0
3363,31,74,24,88,0.0
3363,31,74,75,88,0.5999999999999999
3363,31,74,88,88,0.0
3363,31,74,120,88,0.4
3364,2,555,120,50,1.0
3365,2,3,120,50,1.0
3366,31,555,75,50,1.0
3367,2,74,88,150,1.0
3368,31,145,75,150,1.0
3369,2,145,24,88,1.0
3370,31,555,120,150,1.0
3371,2,74,88,88,1.0
3372,2,145,120,50,1.0
3373,2,555,120,150,1.0
3374,2,555,120,88,1.0
3375,31,555,88,88,1.0
3376,2,3,120,88,0.6
3376,2,74,120,88,0.0
3376,2,145,120,88,0.0
3376,2,555,120,88,0.4000000000000001
3377,2,145,88,10,1.0
3378,31,3,24,150,1.0
3379,2,145,120,88,1.0
3380,31,74,88,150,1.0
3381,2,145,120,10,1.0
3382,31,555,24,10,1.0
3383,2,3,120,10,1.0
3384,31,145,75,10,1.0
3385,2,145,75,50,1.0
3386,31,74,24,10,1.0
3387,31,555,75,50,1.0
3388,31,74,88,150,1.0
3389,2,555,120,10,1.0
3390,45,3,75,88,1.0
3391,31,74,24,10,1.0
3392,31,3,24,150,1.0
3393,31,145,120,88,1.0
3394,31,145,24,50,1.0
3395,31,145,24,10,0.0
3395,31,145,75,10,0.923076923076923
3395,31,145,88,10,0.0
3395,31,145,120,10,0.07692307692307694
3396,31,3,88,50,1.0
3397,31,3,88,88,1.0
3398,2,145,120,88,1.0
3399,31,74,24,50,1.0
3400,31,555,24,150,1.0
3401,45,145,120,50,1.0
3402,2,555,88,10,1.0
3403,31,74,88,88,1.0
3404,2,3,24,10,0.0
3404,2,3,75,10,0.6666666666666666
3404,2,3,88,10,0.0
3404,2,3,120,10,0.3333333333333333
3405,45,3,24,10,1.0
3406,31,74,75,10,1.0
3407,2,555,24,150,1.0
3408,31,74,75,10,1.0
3409,2,74,120,150,1.0
3410,2,74,75,50,1.0
3411,2,145,24,10,1.0
3412,45,555,120,88,1.0
3413,31,555,88,150,1.0
3414,2,145,24,150,1.0
3415,31,145,24,10,1.0
3416,2,555,75,10,1.0
3417,45,3,88,10,1.0
3418,31,74,75,10,1.0
3419,31,145,24,10,0.0
3419,31,145,75,10,0.923076923076923
3419,31,145,88,10,0.0
3419,31,145,120,10,0.07692307692307694
3420,2,555,120,88,1.0
3421,31,555,24,150,1.0
3422,2,3,24,88,0.0
3422,2,3,75,88,0.2
3422,2,3,88,88,0.0
3422,2,3,120,88,0.8
3423,2,74,88,50,1.0
3424,45,145,24,88,0.0
3424,45,145,75,88,0.3333333333333333
3424,45,145,88,88,0.0
3424,45,145,120,88,0.6666666666666666
3425,31,555,88,88,1.0
3426,31,74,24,50,1.0
3427,45,3,24,150,0.0
3427,45,3,75,150,0.25000000000000006
3427,45,3,88,150,0.0
3427,45,3,120,150,0.75
3428,31,555,24,150,1.0
3429,45,3,24,50,1.0
3430,31,74,24,10,0.0
3430,31,74,24,50,0.3333333333333333
3430,31,74,24,88,0.0
3430,31,74,24,150,0.6666666666666666
3431,2,555,88,88,1.0
3432,2,145,75,150,1.0
3433,31,555,24,88,1.0
3434,31,74,24,150,1.0
3435,45,3,75,50,1.0
3436,45,145,88,10,1.0
3437,31,74,75,50,1.0
3438,2,555,88,50,1.0
3439,31,3,24,150,1.0
3440,45,145,88,88,1.0
3441,45,145,88,150,1.0
3442,2,3,88,88,1.0
3443,2,145,120,88,1.0
3444,31,145,24,88,0.0
3444,31,145,75,88,0.5999999999999999
3444,31,145,88,88,0.0
3444,31,145,120,88,0.4
3445,2,74,88,88,1.0
3446,31,74,88,88,1.0
3447,31,3,24,10,0.0
3447,31,3,75,10,0.923076923076923
3447,31,3,88,10,0.0
3447,31,3,120,10,0.07692307692307694
3448,2,555,120,50,1.0
3449,2,3,24,50,0.0
3449,2,3,75,50,0.4285714285714285
3449,2,3,88,50,0.0
3449,2,3,120,50,0.5714285714285715
3450,31,3,120,150,0.4000000000000001
3450,31,74,120,150,0.0
3450,31,145,120,150,0.0
3450,31,555,120,150,0.6
3451,31,145,75,10,1.0
3452,2,145,120,88,1.0
3453,45,145,88,10,1.0
3454,2,74,24,150,1.0
3455,2,3,88,50,1.0
3456,45,145,88,10,0.0
3456,45,145,88,50,0.5
3456,45,145,88,88,0.0
3456,45,145,88,150,0.5
3457,31,145,75,150,1.0
3458,45,3,120,10,0.0
3458,45,3,120,50,0.4000000000000001
3458,45,3,120,88,0.0
3458,45,3,120,150,0.6
3459,31,74,88,88,1.0
3460,2,3,88,88,1.0
3461,45,3,24,88,1.0
3462,2,145,88,150,1.0
3463,31,145,88,150,1.0
3464,45,555,24,10,0.0
3464,45,555,75,10,0.8
3464,45,555,88,10,0.0
3464,45,555,120,10,0.2
3465,31,3,75,150,1.0
3466,31,145,24,88,1.0
3467,31,145,75,10,1.0
3468,45,145,75,10,1.0
3469,2,74,88,150,1.0
3470,31,74,88,50,1.0
3471,31,74,24,50,1.0
3472,31,74,75,10,1.0
3473,2,3,24,10,0.0
3473,2,3,75,10,0.6666666666666666
3473,2,3,88,10,0.0
3473,2,3,120,10,0.3333333333333333
3474,31,555,24,88,1.0
3475,45,145,120,88,1.0
3476,2,3,88,10,1.0
3477,31,555,24,10,1.0
3478,45,145,24,88,1.0
3479,2,3,24,88,1.0
3480,31,3,88,88,1.0
3481,2,3,88,88,1.0
3482,31,555,75,50,1.0
3483,2,74,120,88,1.0
3484,2,3,75,50,0.6
3484,2,74,75,50,0.0
3484,2,145,75,50,0.0
3484,2,555,75,50,0.4000000000000001
3485,31,74,120,88,1.0
3486,31,3,24,88,1.0
3487,31,555,24,50,1.0
3488,45,145,75,50,1.0
3489,31,74,24,50,1.0
3490,31,145,24,88,1.0
3491,31,74,24,10,1.0
3492,45,3,88,88,1.0
3493,31,145,75,88,1.0
3494,45,145,24,150,1.0
3495,31,74,24,10,1.0
3496,2,145,75,150,1.0
3497,31,145,24,88,1.0
3498,45,145,24,88,1.0
3499,31,555,24,88,1.0
3500,31,74,24,150,1.0
3501,31,3,24,150,1.0
3502,31,3,88,10,0.0
3502,31,3,88,50,0.20000000000000004
3502,31,3,88,88,0.0
3502,31,3,88,150,0.20000000000000004
3502,31,74,88,10,0.0
3502,31,74,88,50,0.0
3502,31,74,88,88,0.0
3502,31,74,88,150,0.0
3502,31,145,88,10,0.0
3502,31,145,88,50,0.0
3502,31,145,88,88,0.0
3502,31,145,88,150,0.0
3502,31,555,88,10,0.0
3502,31,555,88,50,0.29999999999999993
3502,31,555,88,88,0.0
3502,31,555,88,150,0.29999999999999993
3503,31,74,75,50,1.0
3504,2,3,120,10,0.0
3504,2,3,120,50,0.4000000000000001
3504,2,3,120,88,0.0
3504,2,3,120,150,0.6
3505,2,74,24,88,1.0
3506,31,145,24,88,1.0
3507,45,3,120,88,1.0
3508,31,74,24,10,0.0
3508,31,74,24,50,0.3333333333333333
3508,31,74,24,88,0.0
3508,31,74,24,150,0.6666666666666666
3509,2,145,88,150,1.0
3510,31,145,24,10,1.0
3511,2,74,24,150,1.0
3512,2,74,88,88,1.0
3513,31,74,24,10,0.0
3513,31,74,24,50,0.3333333333333333
3513,31,74,24,88,0.0
3513,31,74,24,150,0.6666666666666666
3514,31,145,75,10,1.0
3515,2,3,24,10,0.0
3515,2,3,24,50,0.3333333333333333
3515,2,3,24,88,0.0
3515,2,3,24,150,0.6666666666666666
3516,45,145,88,150,1.0
3517,2,145,88,88,1.0
3518,2,3,88,50,0.6
3518,2,74,88,50,0.0
3518,2,145,88,50,0.0
3518,2,555,88,50,0.4000000000000001
3519,31,74,24,88,1.0
3520,31,145,120,150,1.0
3521,31,555,24,10,0.0
3521,31,555,24,50,0.3333333333333333
3521,31,555,24,88,0.0
3521,31,555,24,150,0.6666666666666666
3522,2,3,24,150,1.0
3523,31,74,24,88,1.0
3524,2,74,88,10,1.0
3525,2,3,120,88,1.0
3526,31,145,75,88,1.0
3527,31,555,120,88,1.0
3528,2,555,88,10,1.0
3529,31,74,24,150,1.0
3530,2,3,24,50,0.0
3530,2,3,75,50,0.4285714285714285
3530,2,3,88,50,0.0
3530,2,3,120,50,0.5714285714285715
3531,31,74,24,50,1.0
3532,2,555,88,50,1.0
3533,45,145,88,88,1.0
3534,2,3,120,50,1.0
3535,31,74,120,88,1.0
3536,31,3,24,10,0.4000000000000001
3536,31,74,24,10,0.0
3536,31,145,24,10,0.0
3536,31,555,24,10,0.6
3537,31,145,75,88,1.0
3538,31,555,24,88,1.0
3539,2,555,75,50,1.0
3540,2,3,88,88,1.0
3541,2,145,88,50,1.0
3542,2,145,75,150,1.0
3543,31,555,120,150,1.0
3544,2,3,88,10,1.0
3545,31,3,75,10,1.0
3546,31,555,88,88,1.0
3547,2,3,120,150,1.0
3548,45,145,88,10,1.0
3549,45,145,120,150,1.0
3550,2,74,75,10,1.0
3551,45,74,88,88,1.0
3552,2,555,120,150,1.0
3553,45,3,24,150,1.0
3554,45,145,88,50,1.0
3555,2,145,120,88,1.0
3556,45,145,75,50,1.0
3557,45,74,24,150,1.0
3558,2,3,88,88,0.6
3558,2,74,88,88,0.0
3558,2,145,88,88,0.0
3558,2,555,88,88,0.4000000000000001
3559,31,555,88,10,1.0
3560,45,74,24,10,1.0
3561,2,145,120,88,1.0
3562,45,74,24,150,1.0
3563,2,145,88,150,1.0
3564,2,555,24,150,1.0
3565,45,74,75,88,1.0
3566,45,555,88,10,1.0
3567,31,74,88,88,1.0
3568,31,74,88,150,1.0
3569,2,145,120,10,1.0
3570,31,74,88,50,1.0
3571,45,3,24,10,0.0
3571,45,3,75,10,0.8
3571,45,3,88,10,0.0
3571,45,3,120,10,0.2
3572,31,145,24,50,1.0
3573,31,3,24,150,0.4000000000000001
3573,31,74,24,150,0.0
3573,31,145,24,150,0.0
3573,31,555,24,150,0.6
3574,31,145,24,10,0.0
3574,31,145,75,10,0.923076923076923
3574,31,145,88,10,0.0
3574,31,145,120,10,0.07692307692307694
3575,45,145,88,10,1.0
3576,31,555,24,88,1.0
3577,31,3,88,50,1.0
3578,2,555,120,150,1.0
3579,31,555,24,50,1.0
3580,2,3,75,150,0.6
3580,2,74,75,150,0.0
3580,2,145,75,150,0.0
3580,2,555,75,150,0.4000000000000001
3581,45,3,75,88,1.0
3582,45,3,88,10,1.0
3583,2,3,24,10,0.0
3583,2,3,24,50,0.0
3583,2,3,24,88,0.0
3583,2,3,24,150,0.0
3583,2,3,75,10,0.0
3583,2,3,75,50,0.21428571428571427
3583,2,3,75,88,0.0
3583,2,3,75,150,0.07142857142857145
3583,2,3,88,10,0.0
3583,2,3,88,50,0.0
3583,2,3,88,88,0.0
3583,2,3,88,150,0.0
3583,2,3,120,10,0.0
3583,2,3,120,50,0.2857142857142858
3583,2,3,120,88,0.0
3583,2,3,120,150,0.42857142857142855
3584,31,555,75,50,1.0
3585,45,145,75,10,1.0
3586,2,145,120,50,1.0
3587,45,145,120,10,1.0
3588,2,145,120,88,1.0
3589,31,3,88,10,1.0
3590,45,555,88,50,1.0
3591,2,145,120,88,1.0
3592,45,3,88,10,1.0
3593,2,74,120,150,1.0
3594,2,74,75,50,1.0
3595,2,555,120,50,1.0
3596,45,3,24,88,1.0
3597,31,145,75,10,1.0
3598,31,3,75,10,1.0
3599,2,74,120,88,1.0
3600,2,145,24,10,1.0
3601,31,555,24,10,1.0
3602,2,3,120,10,1.0
3603,31,555,24,88,1.0
3604,2,145,24,88,0.0
3604,2,145,75,88,0.2
3604,2,145,88,88,0.0
3604,2,145,120,88,0.8
3605,2,555,120,150,1.0
3606,2,74,24,10,0.0
3606,2,74,75,10,0.6666666666666666
3606,2,74,88,10,0.0
3606,2,74,120,10,0.3333333333333333
3607,2,145,88,88,1.0
3608,45,145,24,88,1.0
3609,2,555,120,150,1.0
3610,45,555,24,10,0.0
3610,45,555,75,10,0.8
3610,45,555,88,10,0.0
3610,45,555,120,10,0.2
3611,45,555,24,150,0.0
3611,45,555,75,150,0.25000000000000006
3611,45,555,88,150,0.0
3611,45,555,120,150,0.75
3612,31,555,24,88,1.0
3613,31,3,24,88,1.0
3614,2,145,120,150,1.0
3615,31,555,88,10,1.0
3616,2,145,88,88,1.0
3617,2,145,88,88,1.0
3618,31,555,24,88,1.0
3619,2,74,88,88,1.0
3620,2,145,88,88,1.0
3621,31,555,88,88,1.0
3622,31,3,120,150,1.0
3623,31,555,24,10,0.0
3623,31,555,24,50,0.3333333333333333
3623,31,555,24,88,0.0
3623,31,555,24,150,0.6666666666666666
3624,31,555,75,10,1.0
3625,45,145,24,50,0.0
3625,45,145,75,50,0.5999999999999999
3625,45,145,88,50,0.0
