A,B
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,100
1,100
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,100
1,10
1,100
1,10
1,10
1,100
1,100
1,10
1,10
1,100
1,100
1,100
1,10
1,100
1,10
1,100
1,10
1,10
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
1,10
1,100
1,100
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,10
1,100
1,10
1,10
1,100
1,10
1,10
1,10
1,10
1,10
1,100
1,100
1,100
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,100
1,10
1,10
